"CUST_ID","CUST_FIRST_NAME","CUST_LAST_NAME","CUST_GENDER","CUST_YEAR_OF_BIRTH","CUST_MARITAL_STATUS","CUST_STREET_ADDRESS","CUST_POSTAL_CODE","CUST_CITY","CUST_CITY_ID","CUST_STATE_PROVINCE","CUST_STATE_PROVINCE_ID","COUNTRY_ID","CUST_MAIN_PHONE_NUMBER","CUST_INCOME_LEVEL","CUST_CREDIT_LIMIT","CUST_EMAIL","CUST_TOTAL","CUST_TOTAL_ID","CUST_SRC_ID","CUST_EFF_FROM","CUST_EFF_TO","CUST_VALID"
50285,"Redmond","Roberts","M",1950,"","27 South Hilly Boulevard","86319","Salamanca",52286,"Salamanca",52733,52778,"442-323-4006","E: 90,000 - 109,999",3000,"Roberts@company.example.com","Customer total",52772,,2019-01-01,,"I"
3841,"Redmond","Roberts","M",1965,"married","37 West Waukesha Street","73216","Frederick",51519,"CO",52569,52790,"158-600-3844","E: 90,000 - 109,999",5000,"Roberts@company.example.com","Customer total",52772,,2019-01-01,,"A"
7396,"Redmond","Roberts","M",1944,"","47 East Lewis Road","55787","Montara",51919,"CA",52567,52790,"465-228-2648","E: 90,000 - 109,999",10000,"Roberts@company.example.com","Customer total",52772,,2019-01-01,,"A"
10951,"Redmond","Roberts","M",1955,"","57 Bartow Drive","54845","Haswell",51651,"CO",52569,52790,"412-800-1043","E: 90,000 - 109,999",3000,"Roberts@company.example.com","Customer total",52772,,2019-01-01,,"I"
44658,"Page","Koch","M",1988,"single","117 North Roosevelt Avenue","57579","Dingle",51389,"Kerry",52637,52772,"274-636-8973","I: 170,000 - 189,999",3000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
4225,"Page","Koch","M",1962,"single","17 Izard Court","72860","Koeln",51735,"Nordrhein-Westfalen",52684,52776,"505-486-4562","I: 170,000 - 189,999",3000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
39780,"Page","Koch","M",1969,"single","17 North Yankton Court","48346","Noma",51985,"FL",52595,52790,"161-636-8609","I: 170,000 - 189,999",5000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
48436,"Page","Koch","M",1960,"single","27 West Marshland Boulevard","71750","Salthill",52287,"Galway",52608,52772,"135-153-1280","I: 170,000 - 189,999",15000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
1992,"Page","Koch","M",1959,"single","37 East Blue Angel Street","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"387-245-5755","I: 170,000 - 189,999",5000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"A"
5548,"Page","Koch","M",1961,"single","37 South Osage Street","59500","El Sobrante",51446,"CA",52567,52790,"308-376-9683","I: 170,000 - 189,999",5000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"A"
9103,"Page","Koch","M",1962,"single","47 North Coleman Road","61795","Eindhoven",51444,"Noord-Brabant",52682,52770,"212-664-1185","I: 170,000 - 189,999",10000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
12659,"Page","Koch","M",1967,"single","57 East Roosevelt Drive","40804","Badalona",51158,"Barcelona",52560,52778,"141-627-4201","I: 170,000 - 189,999",3000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
16214,"Page","Koch","M",1966,"single","67 Fremont Avenue","39318","Torrevieja",52374,"Alicante",52544,52778,"553-486-9661","I: 170,000 - 189,999",5000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
19769,"Page","Koch","M",1975,"single","67 North Tazewell Avenue","30000","Rio de Janeiro",52167,"Rio de Janeiro",52713,52775,"441-636-8667","I: 170,000 - 189,999",10000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
23326,"Page","Koch","M",1994,"single","77 West Izard Avenue","78371","Inverness",51681,"Scotland - Highlands and Islands",52737,52789,"396-153-9137","I: 170,000 - 189,999",3000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
26881,"Page","Koch","M",1963,"single","87 Yankton Avenue","78558","Los Angeles",51806,"CA",52567,52790,"371-245-9102","I: 170,000 - 189,999",5000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
30436,"Page","Koch","M",1981,"single","87 South Marshland Avenue","85057","Cardiff",51316,"Wales - South Glamorgan",52764,52789,"219-376-5535","I: 170,000 - 189,999",10000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
33991,"Page","Koch","M",1997,"single","97 North Blue Angel Avenue","64852","Helmond",51657,"Noord-Brabant",52682,52770,"240-664-2410","I: 170,000 - 189,999",3000,"Koch@company.example.com","Customer total",52772,,2019-01-01,,"I"
38436,"Page","Rudder","M",1977,"single","107 West Marshland Avenue","81292","Nanterre",51972,"Ile-de-France",52623,52779,"657-636-7355","I: 170,000 - 189,999",10000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
41991,"Page","Rudder","M",1961,"single","117 East Blue Angel Avenue","33866","Bergen op Zoom",51181,"Noord-Brabant",52682,52770,"591-153-9745","I: 170,000 - 189,999",3000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
13114,"Page","Rudder","M",1986,"single","17 East Fremont Court","33415","Pala",52101,"CA",52567,52790,"584-153-8848","I: 170,000 - 189,999",5000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"A"
45770,"Page","Rudder","M",1960,"single","17 South Tazewell Court","59862","Malaga",51894,"Malaga",52661,52778,"599-245-4123","I: 170,000 - 189,999",15000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
49325,"Page","Rudder","M",1960,"single","27 North Izard Boulevard","69138","Raamsdonksveer",52157,"Noord-Brabant",52682,52770,"243-376-1260","I: 170,000 - 189,999",5000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
2881,"Page","Rudder","M",1978,"single","37 East Yankton Street","80841","Wolverhampton",52514,"England - West Midlands",52593,52789,"669-664-3313","I: 170,000 - 189,999",5000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"A"
6436,"Page","Rudder","M",1963,"single","47 Marshland Road","38103","Ratingen",52158,"Nordrhein-Westfalen",52684,52776,"633-627-8625","I: 170,000 - 189,999",10000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
9992,"Page","Rudder","M",1984,"single","47 South Blue Angel Road","79889","Krefeld",51738,"Nordrhein-Westfalen",52684,52776,"673-486-7654","I: 170,000 - 189,999",3000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
13548,"Page","Rudder","M",1966,"single","57 West Osage Drive","38082","Greenwich",51591,"England - Greater London",52589,52789,"418-636-8757","I: 170,000 - 189,999",5000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
17103,"Page","Rudder","M",1987,"single","67 East Coleman Avenue","35402","Hamburg",51648,"Hamburg",52616,52776,"291-153-9242","I: 170,000 - 189,999",10000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
20658,"Page","Rudder","M",1980,"single","67 South Roosevelt Avenue","78558","Los Angeles",51806,"CA",52567,52790,"250-245-1319","I: 170,000 - 189,999",3000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
24214,"Page","Rudder","M",1968,"single","77 North Fremont Avenue","74487","Konstanz",51736,"Baden-Wuerttemberg",52559,52776,"453-376-7548","I: 170,000 - 189,999",5000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
27770,"Page","Rudder","M",1971,"single","87 East Tazewell Avenue","58334","Massy",51904,"Ile-de-France",52623,52779,"634-664-1864","I: 170,000 - 189,999",10000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
31325,"Page","Rudder","M",1998,"single","97 Izard Avenue","45704","Mackville",51890,"KY",52632,52790,"514-627-8083","I: 170,000 - 189,999",3000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
34881,"Page","Rudder","M",1989,"single","97 North Yankton Avenue","40715","Ravensburg",52159,"Baden-Wuerttemberg",52559,52776,"409-486-4829","I: 170,000 - 189,999",5000,"Rudder@company.example.com","Customer total",52772,,2019-01-01,,"I"
39326,"Pam","Barr","F",1984,"single","107 North Jackson Avenue","55646","Neuss",51975,"Nordrhein-Westfalen",52684,52776,"342-195-2598","L: 300,000 and above",9000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"I"
42881,"Pam","Barr","F",2000,"","117 East Yates Avenue","91906","Clermont-l'Herault",51329,"Languedoc-Roussillon",52645,52779,"672-420-2053","L: 300,000 and above",11000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"I"
22013,"Pam","Barr","F",1995,"","17 West Colfax Court","31583","Didcot",51386,"England - Oxfordshire",52592,52789,"406-420-2061","L: 300,000 and above",9000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"I"
46660,"Pam","Barr","F",1996,"single","27 Ross Boulevard","80841","Wolverhampton",52514,"England - West Midlands",52593,52789,"249-769-4007","L: 300,000 and above",9000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"I"
50215,"Pam","Barr","F",1971,"single","27 South Fresno Boulevard","34216","Murnau",51934,"Bayern",52561,52776,"394-403-6867","L: 300,000 and above",11000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"I"
3771,"Pam","Barr","F",1972,"married","37 West Technology Street","72059","Los Angeles",51806,"CA",52567,52790,"105-724-1277","L: 300,000 and above",9000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"A"
7326,"Pam","Barr","F",1972,"single","47 East Jackson Road","38082","Greenwich",51591,"England - Greater London",52589,52789,"479-312-6917","L: 300,000 and above",9000,"Barr@company.example.com","Customer total",52772,,2019-01-01,,"I"
8249,"Primrose","Rittenour","M",1959,"single","47 West Griggs Road","38432","Solingen",52319,"Nordrhein-Westfalen",52684,52776,"333-266-6999","G: 130,000 - 149,999",11000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
11804,"Primrose","Rittenour","M",1958,"married","57 Upshur Drive","41847","Edgewood",51443,"KY",52632,52790,"360-387-9564","G: 130,000 - 149,999",3000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"A"
15360,"Primrose","Rittenour","M",1973,"","57 South La Jolla Drive","50385","Wakefield",52493,"England - West Yorkshire",52594,52789,"309-741-9258","G: 130,000 - 149,999",7000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
18916,"Primrose","Rittenour","M",1992,"single","67 North Allen Avenue","52912","Walsall",52495,"England - West Midlands",52593,52789,"404-439-9781","G: 130,000 - 149,999",9000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
45681,"Primrose","Rittenour","M",1967,"married","7 South Mills Circle","82590","Warstein",52497,"Nordrhein-Westfalen",52684,52776,"469-741-4567","G: 130,000 - 149,999",1500,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
22471,"Primrose","Rittenour","M",1955,"married","77 East Mills Avenue","72860","Koeln",51735,"Nordrhein-Westfalen",52684,52776,"279-437-4840","G: 130,000 - 149,999",3000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
26027,"Primrose","Rittenour","M",1979,"","87 Bureau Avenue","48346","Noma",51985,"FL",52595,52790,"403-518-4946","G: 130,000 - 149,999",7000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
29582,"Primrose","Rittenour","M",1995,"single","87 North Phillips Avenue","59411","Henley-on-Thames",51659,"England - Oxfordshire",52592,52789,"541-459-1193","G: 130,000 - 149,999",9000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
33137,"Primrose","Rittenour","M",1955,"married","97 West Day Avenue","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"558-266-4598","G: 130,000 - 149,999",3000,"Rittenour@company.example.com","Customer total",52772,,2019-01-01,,"I"
37582,"Primrose","Utterback","M",1953,"single","107 East Phillips Avenue","38103","Ratingen",52158,"Nordrhein-Westfalen",52684,52776,"589-439-9485","G: 130,000 - 149,999",11000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
41138,"Primrose","Utterback","M",1988,"married","117 Day Avenue","44931","Bad Homburg",51153,"Hessen",52617,52776,"625-437-7559","G: 130,000 - 149,999",1500,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
44693,"Primrose","Utterback","M",1960,"","117 North San Sebastian Avenue","38082","Greenwich",51591,"England - Greater London",52589,52789,"439-518-9285","G: 130,000 - 149,999",9000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
4570,"Primrose","Utterback","M",1954,"","17 La Jolla Court","57579","Dingle",51389,"Kerry",52637,52772,"375-437-6212","G: 130,000 - 149,999",9000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
40125,"Primrose","Utterback","M",1958,"single","17 South Allen Court","67843","Arbuckle",51069,"CA",52567,52790,"579-518-1432","G: 130,000 - 149,999",11000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
48471,"Primrose","Utterback","M",1976,"married","27 West Mills Boulevard","63736","Killarney",51728,"Kerry",52637,52772,"450-459-9815","G: 130,000 - 149,999",1500,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
2027,"Primrose","Utterback","M",1961,"","37 East Bureau Street","31933","Barcelona",51164,"Barcelona",52560,52778,"658-266-6712","G: 130,000 - 149,999",7000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"A"
5583,"Primrose","Utterback","M",1982,"single","37 South Phillips Street","41847","Edgewood",51443,"KY",52632,52790,"195-387-6548","G: 130,000 - 149,999",9000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"A"
9138,"Primrose","Utterback","M",1964,"married","47 North Day Road","44581","Moerdijk",51916,"Noord-Brabant",52682,52770,"508-741-5749","G: 130,000 - 149,999",1500,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
12694,"Primrose","Utterback","M",1985,"","57 East San Sebastian Drive","31132","Saint Marks",52279,"FL",52595,52790,"473-439-3234","G: 130,000 - 149,999",7000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"A"
16249,"Primrose","Utterback","M",1978,"single","67 Griggs Avenue","72860","Koeln",51735,"Nordrhein-Westfalen",52684,52776,"523-437-6584","G: 130,000 - 149,999",9000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
19804,"Primrose","Utterback","M",1962,"married","67 North Upshur Avenue","79359","Lindau",51798,"Bayern",52561,52776,"147-518-4150","G: 130,000 - 149,999",1500,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
23361,"Primrose","Utterback","M",1969,"","77 West La Jolla Avenue","36149","Beziers",51187,"Languedoc-Roussillon",52645,52779,"578-459-3110","G: 130,000 - 149,999",7000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
26916,"Primrose","Utterback","M",1996,"single","87 East Allen Avenue","78618","Berea",51180,"KY",52632,52790,"492-266-1962","G: 130,000 - 149,999",9000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
30471,"Primrose","Utterback","M",1987,"married","87 South Mills Avenue","69138","Raamsdonksveer",52157,"Noord-Brabant",52682,52770,"373-387-5174","G: 130,000 - 149,999",1500,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
34026,"Primrose","Utterback","M",1975,"","97 North Bureau Avenue","80841","Wolverhampton",52514,"England - West Midlands",52593,52789,"164-741-3262","G: 130,000 - 149,999",7000,"Utterback@company.example.com","Customer total",52772,,2019-01-01,,"I"
39361,"Priscilla","German","M",1984,"married","107 North La Guna Avenue","42298","Witney",52513,"England - Oxfordshire",52592,52789,"181-452-5007","D: 70,000 - 89,999",5000,"German@company.example.com","Customer total",52772,,2019-01-01,,"I"
42916,"Priscilla","German","M",1972,"","117 West Alpine Avenue","65910","Great Yarmouth",51590,"England - Norfolk",52591,52789,"577-462-6394","D: 70,000 - 89,999",10000,"German@company.example.com","Customer total",52772,,2019-01-01,,"I"
22358,"Priscilla","German","M",1983,"single","17 West De Baca Court","68644","Schwaebisch Gmuend",52300,"Baden-Wuerttemberg",52559,52776,"389-462-6492","D: 70,000 - 89,999",3000,"German@company.example.com","Customer total",52772,,2019-01-01,,"I"
46695,"Priscilla","German","M",1981,"married","27 Sanborn Boulevard","51430","Ingolstadt",51680,"Bayern",52561,52776,"215-346-3162","D: 70,000 - 89,999",5000,"German@company.example.com","Customer total",52772,,2019-01-01,,"I"
50250,"Priscilla","German","M",1945,"","27 South Grundy Boulevard","46413","Belfast City",51175,"Northern Ireland - County Antr",52686,52789,"359-231-5343","D: 70,000 - 89,999",10000,"German@company.example.com","Customer total",52772,,2019-01-01,,"I"
3806,"Priscilla","German","M",1955,"single","37 West Upton Street","66437","Asten",51075,"Noord-Brabant",52682,52770,"385-286-1012","D: 70,000 - 89,999",3000,"German@company.example.com","Customer total",52772,,2019-01-01,,"I"
22439,"Pamela","Rodgers","F",1948,"","77 East Matagorda Avenue","39318","Torrevieja",52374,"Alicante",52544,52778,"535-633-9074","E: 90,000 - 109,999",7000,"Rodgers@company.example.com","Customer total",52772,,2019-01-01,,"I"
25995,"Pamela","Rodgers","F",1956,"","87 Boone Avenue","76625","Abingdon",51043,"England - Oxfordshire",52592,52789,"554-197-6172","E: 90,000 - 109,999",9000,"Rodgers@company.example.com","Customer total",52772,,2019-01-01,,"I"
29550,"Pamela","Rodgers","F",1974,"married","87 North Otoe Avenue","55787","Montara",51919,"CA",52567,52790,"210-503-2013","E: 90,000 - 109,999",1500,"Rodgers@company.example.com","Customer total",52772,,2019-01-01,,"I"
26908,"Phyllis","Clatterbuck","M",1955,"married","87 East Albany Avenue","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"442-404-6677","G: 130,000 - 149,999",7000,"Clatterbuck@company.example.com","Customer total",52772,,2019-01-01,,"I"
30463,"Phyllis","Clatterbuck","M",1960,"","87 South Merrick Avenue","65910","Great Yarmouth",51590,"England - Norfolk",52591,52789,"158-302-3739","G: 130,000 - 149,999",15000,"Clatterbuck@company.example.com","Customer total",52772,,2019-01-01,,"I"
34018,"Phyllis","Clatterbuck","M",1986,"single","97 North Brunswick Avenue","74793","Lunel",51812,"Languedoc-Roussillon",52645,52779,"465-119-5153","G: 130,000 - 149,999",3000,"Clatterbuck@company.example.com","Customer total",52772,,2019-01-01,,"I"
